Userid,Degree 1,Degree 1 Specializations,Known Languages,Key Skills,Career Objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,B.E.,Computer Science & Engineering,"English , Hindi , Marathi",CPP; Data Mining; Leadership; Data Analysis; Logic,To perceive a career in a renowned firm with dedicated efforts and to associate myself with an organization that gives me a chance to update my knowledge .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,B.E.,Computer Science & Engineering,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,B.E.,Computer Science & Engineering,"English,Hindi ,Marathi",Java; SQL; cpp; HTML; MySQL; PHP,"Intend to build a progressive career with the progress of my company as well.
 My short term goal is to be a part of an organisation whereby I will be able to improve my skills even more and to pursue all the new technologies going on in the IT market whereas my long term goal is to be the role model of myself which I always expected and to be an independent woman.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,B.E.,Computer Science & Engineering,"Marathi,Hindi,English",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,B.E.,Computer Science & Engineering,English,Python; Data Analysis; Data Visualization,A passionate computer engineer in the making with a drive for analytics and predictive modelling. Quick learner with strong interpersonal linguistic skills. Looking to gain experience and enhance tactical decision making and visualisation skills in a dynamic work environment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,B.E.,Computer Science & Engineering,NA,Leadership; Python; Javascript; cpp; Opencv; HTML; Core Java; MySQL; PHP; CSS,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,B.E.,Computer Science & Engineering,"English,Hindi,Marathi.",DBMS; C; cpp; HTML; OOPs; Core Java; MySQL; CSS,My Career Objective is to learn new things in day by day growing industry. Get Job & keep update myself with the world.Want to become a good developer & learn new skills.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,B.E.,Computer Science & Engineering,"Marathi, Hindi, English, German",C; Advanced Java; cpp; HTML; SQL; CSS,"To work in a dynamic environment that provides a wide spectrum of knowledge,experience and exposure. I seek a career which would help me in providing learning and professional opportunities while starving for the growth and development of the organization and self.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,B.E.,Computer Science & Engineering,"Hindi, English, Nepali",Python; DBMS; Java; c; cpp,"To work with a firm with a professional work environment
where I can utilize my technical skills and behavioral skills
for the growth of the organization and to enrich my
knowledge as well.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,B.E.,Computer Science & Engineering,"English 
Hindi
Marathi",NA,I want to succeed in an environment of growth and excellence to meet personal and organizational goals.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,B.E.,Computer Science & Engineering,"English, Hindi, Marathi and Marwadi",NLP; Data Analysis; JSP; Big Data; Advanced Java; AI; ML; Shell Scripting; Bootstrap; Communication skills; MongoDB; Data cleansing; Data structures; Computer vision; Data warehousing; Web Services; SQL; Algorithms; PHP; Cloud,To secure a challenging position in a reputable organization and work for betterment of mankind.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,B.E.,Computer Science & Engineering,"English, Hindi, Marathi",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,B.E.,Computer Science & Engineering,"Marthi, English, Hindi",NA,Looking forward to opportunities in work that will utilize my skills effectively and help in growth of organisation and also personal growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,B.E.,Computer Science & Engineering,"C , CPP , Java  , MySQL  , HTML CSS , Python",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,B.E.,Computer Science & Engineering,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,B.E.,Computer Science & Engineering,"English, Hindi, Gujarati",Python; cpp,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,B.E.,Computer Science & Engineering,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,B.E.,Computer Science & Engineering,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,B.E.,Computer Science & Engineering,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,B.E.,Computer Science & Engineering,"English 
Hindi
Marathi",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,B.E.,Computer Science & Engineering,"English, HIndi, Marathi",Programming; Object-Oriented Programming; Web Development,Seeking an entry-level position to begin my career in a high-level professional environment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,B.E.,Computer Science & Engineering,"English,Marathi,Hindi",JDBC; Java; MongoDB; Javascript; cpp; Python(Basics); Html5; MySQL; Android; CSS,To learn and work in a real professional environment that enables me to be successful in learning and adapting to the latest trending technologies in the field and in the process enable me to achieve personal and organizational goals.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,B.E.,Computer Science & Engineering,"English,Hindi,Marathi",C; Data Analysis; Java; Neural Networks; Shell Scripting; Python; MongoDB; Linux; cpp; Machine Learning; GIT; SSH; SQL; CNN; Android,"To work in an organization that provides learning culture in latest software technologies like AI ,ML,Data Analytics,Neural Networks and Business Analytics. I view myself leading a team in these technologies in next five years.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,B.E.,Computer Science & Engineering,"English, Marathi, Hindi",C; Statistics; Java; MS Office; Python; Deep Learning; Data Science; Javascript; cpp; Machine Learning; Data Structures; Data Analysis; Algorithms; Html5; Object-Oriented Programming; MySQL; Android; Neural Networks,"Team oriented individual with strong communication, programming skills. I am enthusiastic in finding various pattern in data to derive meaningful insights and building various machine learning and deep learning models to solve the problems and building predictive models.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,B.E.,Computer Science & Engineering,"Marathi, Hindi, English",C; Java; Python; Javascript; DBMS; Html5; MySQL; CPP; Android; Web Development,"To work in the software domain and to challenge myself intellectually while learning from experienced people and the company, and to contribute back to the society.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,B.E.,Computer Science & Engineering,"English, Marathi , Hindi",Java; Python; Machine Learning; CPP; Android; Team Management,Dedicated and passionate computer engineering student. Aiming to become a good computer engineer with innovative skills.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,B.E.,Computer Science & Engineering,English and Hindi,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,B.E.,Computer Science & Engineering,"Marathi
English
Hindi",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,B.E.,Computer Science & Engineering,"Hindi,English,Marathi",CPP; C; Java; Android; MySQL,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,B.E.,Computer Science & Engineering,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,B.E.,Computer Science & Engineering,"English , Hindi , Marathi",C; Java; Python; Programming; cpp; Machine Learning; OOPs,"To secure a challenging position in a reputable organization to expand my learnings , Knowlwdge , and Skills . Secure a responsible carrer opportunity to fully utilize my training and skills , while making a significant contribution to the success of the company.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,B.E.,Computer Science & Engineering,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,B.E.,Computer Science & Engineering,"English,Hindi,Marathi",C; HTML; cpp,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,B.E.,Computer Science & Engineering,NA,Data Structures; Linux; Algorithms; Operating System,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,B.E.,Computer Science & Engineering,"English, Hindi, Marathi",C; Java; DBMS; cpp; HTML; SQL; Android,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,B.E.,Computer Science & Engineering,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,B.E.,Computer Science & Engineering,no,Time Management; Decision Making; Conflict Resolution,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,B.E.,Computer Science & Engineering,NA,Photoshop; Javascript; Java; IBM Sterling OMS; MongoDB; SQL; Eclipse; Tableau; cpp; Maven; Talend; Html5; Ubuntu; Android; Jmeter; lightroom; Powerpoint; CSS; Beanshell,"I have worked intensively in Web ,Android application and script development, worked fairly in Database Management and am currently working in a paid Performance Engineering Internship with Yantriks,Bangalore for 6 months with a goal to understand and implement a new software or a new language everyday.I always aimed to reach out to new and latest developments in the field of computer science, I code passionately,am quick to learn and grasp , and I aim to work as a Full-Stack Developer with Experience and an Exquisite Skill set.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,B.E.,Computer Science & Engineering,"English, Hindi and Marathi",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,B.E.,Computer Science & Engineering,NA,API; Bootstrap; Java; MongoDB; Javascript; cpp; JSON; HTML; OOPs; MySQL; ReactJS; PHP; CSS,"Secure a responsible career opportunity to fully utilize my training and skills, while making a significant contribution to the success of the company.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,B.E.,Computer Science & Engineering,"English, Marathi, Hindi, Sanskrit",C; Java; Javascript; cpp; Object-Oriented Programming; Android,"Dedicated and Passionate computer engineering student aiming to become good computer engineer with creative and innovative skills.
To utilise my technical knowledge, skill sets for the growth of industry and also to develop my skills and experience for personal and professional growth.
Interested and Experienced in Innovating & Developing ideas.
 Deep Learning enthusiast.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,B.E.,Computer Science & Engineering,"C,cpp, Core Java, Oracle SQL, Advanced Java, python",Oracle SQL 12G; Spring; Software design pattern; JSP; Core Java,"To obtain a full-time position in the field of Computer Engineering with an emphasis on technology integration, special interests include Programming language.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,B.E.,Computer Science & Engineering,English Hindi Marathi,GIT; Java; Python; Deep Learning; SQL; cpp; Data Structures; Data Analysis; Algorithms; Linux; Spark,I am interested in pursuing carrier in the field of Data Analytics. I enjoy solving algorithmic and data structure problems.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,B.E.,Computer Science & Engineering,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,B.E.,Computer Science & Engineering,"Hindi, Marathi, English",Python; iot; cpp; Research; Machine Learning; technology,"Aim to work in a challenging work environment where I can utilize my expertise in technical skills, towards the development and implementation of the new ideas, contributing to growth of the organization.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,B.E.,Computer Science & Engineering,"Marathi, Hindi, English",C CPP JAVA MySQL HTML,"To secure a challenging position in company to expand my learning,knowledge and skills.To make use of my interpersonal skills to achieve goals of
company and customer satisfaction.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,B.E.,Computer Science & Engineering,NA,Cyber Security; cpp; Communication,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,B.E.,Computer Science & Engineering,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,B.E.,Computer Science & Engineering,Marathi English hindi,Core Java,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,B.E.,Computer Science & Engineering,"English,Hindi,Marathi",Java; Javascript; cpp; HTML; MySQL; Android; CSS,To be associated with an organisation that provides me an opportunity  to grow by acquiring new skills and thus contributing towards the development of the organisation and myself.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,B.E.,Computer Science & Engineering,"Hindi, English, Marathi",Data Structures; Python; Robotics; cpp; Machine Learning; Opencv; Data Mining,To work for a progressive organization in a highly motivating and challenging environment that provides the best opportunities to grow and utilize my potential to the fullest to achieve the organization's goal while achieving my personal goals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,B.E.,Computer Science & Engineering,"Marathi, English, Hindi",C; Basic Of Python; Core Java; cpp; Beginner Of Android,"To obtain the position that will allow me to utilize my knowledge, experience, and technical skill and willingness to learn in making an organization successful.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,B.E.,Computer Science & Engineering,"English , Hindi ,Telgu , Marathi.",JQuery; C; Bootstrap; java; Database; Javascript; cpp; Ajax; HTML; JSP; MySQL; PHP; CSS,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,B.E.,Computer Science & Engineering,"English, Hindi, Marathi.",C; NodeJS; Python; MongoDB; Javascript; Machine Learning; HTML; MATLAB; Core Java; MySQL; CPP; PHP; CSS,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,B.E.,Computer Science & Engineering,"English
Marathi
Hindi",Communication; Decision making; Self motivation; Adaptability; Conflict resolution,To secure a challenging position in a reputable organization to fully utilize my training and skills while making a significant contribution to the success of the company.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,B.E.,Computer Science & Engineering,"English, Hindi, Malayalam",CPP; Python; C; R; Object-Oriented Programming,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,B.E.,Computer Science & Engineering,"Engilsh, Hindi, Marathi, German(A1)",Java; Data Visualization; Python; cpp; Machine Learning; Data Mining; Android,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,B.E.,Computer Science & Engineering,"Hindi,English,Marathi",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,B.E.,Computer Science & Engineering,"english,hindi,marathi",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,B.E.,Computer Science & Engineering,"English, Hindi, Marathi",Communication; Data Analysis; Digital Marketing,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,B.E.,Computer Science & Engineering,NA,"Dancing,Speaking skills and writing skills",NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,B.E.,Computer Science & Engineering,"English, Hindi, Marathi",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,B.E.,Computer Science & Engineering,English Hindi Marathi Bhojpuri,NA,Hardworking computer engineer looking to work in a company in the Domain of Computer Science.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,B.E.,Computer Science & Engineering,"Marathi, Hindi, English, Kannada",DBMS; Networking; Python; Machine Learning; Data Structures; OOPs; Core Java; CPP; Artificial Intelligence,To be the best Software engineer and always like to increase my knowledge by knowing new things.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
