Sr ,Degree 1,Degree 1 SpeCializations,Campus,Key Skills
5324,B E ,Computer Science  Engineering,MITCOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
5325,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
5326,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
5327,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
5328,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
5329,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
5330,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
5331,B E ,Computer Science  Engineering,MITAOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
5332,B E ,Computer Science  Engineering,MITCOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
5333,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EmbeddedC, MATLAB, Cprogramming, Keil"
5334,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, Cprogramming, Keil"
5335,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
5336,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
5337,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
5338,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
5339,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
5340,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
5341,B E ,Civil Engineering,MITAOE,"MSCIT, Leadership, AUTOCAD"
5342,B E ,Civil Engineering,MITAOE,"MSCIT, Leadership, AUTOCAD"
5343,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
5344,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,JAVA"
5345,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,JAVA"
5346,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,PCB design"
5347,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,PCB design"
5348,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,PCB design"
5349,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,PCB design"
5350,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,PCB design"
5351,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,PCB design"
5352,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5353,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5354,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5355,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5356,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5357,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5358,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, C "
5359,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5360,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5361,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5362,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5363,B E ,Electronics  Telecommunication Engineering,MITAOE,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
5364,B E ,Mechanical,MITCOE,CATIA
5365,B E ,Mechanical,MITCOE,CATIA
5366,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5367,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, C "
5368,B E ,Computer Science  Engineering,MITAOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
5369,B E ,Computer Science  Engineering,MITCOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
5370,B E ,Computer Science  Engineering,MITCOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
5371,B E ,Mechanical,MITCOE,CATIA
5372,B E ,Mechanical,MITCOE,"CAD,CAM"
5373,B E ,Mechanical,MITCOE,"CAD,CAM"
5374,B E ,Mechanical,MITAOE,AUTOCAD
5375,B E ,Mechanical,MITCOE,"CAD,CAM"
5376,B E ,Mechanical,MITCOE,AUTOCAD
5377,B E ,Mechanical,MITAOE,"CAD,CAM"
5378,B E ,Mechanical,MITAOE,"CAD,CAM"
5379,B E ,Mechanical,MITAOE,AUTOCAD
5380,B E ,Mechanical,MITCOE,AUTOCAD
5381,B E ,Electronics  Telecommunication Engineering,MITCOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
5382,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
5383,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, Cprogramming, Keil"
5384,B E ,Electronics  Telecommunication Engineering,MITCOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5385,B E ,Electronics  Telecommunication Engineering,MITCOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5386,B E ,Mechanical,MITAOE,"ProE,CATIA"
5387,B E ,Mechanical,MITCOE,"ProE,CATIA"
5388,B E ,Mechanical,MITAOE,"ProE,CATIA"
5389,B E ,Mechanical,MITCOE,"ProE,CATIA"
5390,B E ,Mechanical,MITCOE,"ProE,CATIA"
5391,B E ,Electronics  Telecommunication Engineering,MITCOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5392,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5393,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5394,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5395,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5396,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
5397,B E ,Electronics  Telecommunication Engineering,MITCOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5398,B E ,Electronics  Telecommunication Engineering,MITCOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5399,B E ,Electronics  Telecommunication Engineering,MITCOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5400,B E ,Electronics  Telecommunication Engineering,MITCOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5401,B E ,Mechanical,MITAOE,"ProE,CATIA"
5402,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
5403,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
5404,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
5405,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
5406,B E ,Electronics  Telecommunication Engineering,MITAOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5407,B E ,Electronics  Telecommunication Engineering,MITAOE,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5408,B E ,Electronics  Telecommunication Engineering,MITCOE,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5409,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5410,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5411,B E ,Computer Science  Engineering,MITCOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
5412,B E ,Computer Science  Engineering,MITCOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
5413,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
5414,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
5415,B E ,Computer Science  Engineering,MITAOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
5416,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
5417,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
5418,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
5419,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
5420,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
5421,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
5422,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,JAVA"
5423,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,JAVA"
5424,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,JAVA"
5425,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,PCB design"
5426,B E ,Electronics  Telecommunication Engineering,MITCOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5427,B E ,Electronics  Telecommunication Engineering,MITCOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5428,B E ,Electronics  Telecommunication Engineering,MITAOE,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5429,B E ,Electronics  Telecommunication Engineering,MITAOE,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5430,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5431,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,PCB design"
5432,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,PCB design"
5433,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5434,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5435,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5436,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5437,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5438,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5439,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5440,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5441,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, C "
5442,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5443,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5444,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5445,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EmbeddedC, MATLAB, C "
5446,B E ,Computer Science  Engineering,MITCOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
5447,B E ,Computer Science  Engineering,MITCOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
5448,B E ,Computer Science  Engineering,MITCOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
5449,B E ,Computer Science  Engineering,MITCOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
5450,B E ,Computer Science  Engineering,MITAOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
5451,B E ,Electronics  Telecommunication Engineering,MITAOE,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
5452,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
5453,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
5454,B E ,Mechanical,MITAOE,CATIA
5455,B E ,Mechanical,MITCOE,CATIA
5456,B E ,Mechanical,MITCOE,CATIA
5457,B E ,Mechanical,MITCOE,CATIA
5458,B E ,Mechanical,MITAOE,CATIA
5459,B E ,Mechanical,MITCOE,"CAD,CAM"
5460,B E ,Mechanical,MITAOE,"CAD,CAM"
5461,B E ,Mechanical,MITCOE,AUTOCAD
5462,B E ,Mechanical,MITCOE,AUTOCAD
5463,B E ,Mechanical,MITAOE,"CAD,CAM"
5464,B E ,Mechanical,MITCOE,AUTOCAD
5465,B E ,Mechanical,MITCOE,AUTOCAD
5466,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5467,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5468,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
5469,B E ,Mechanical,MITCOE,CATIA
5470,B E ,Mechanical,MITCOE,CATIA
5471,B E ,Mechanical,MITCOE,CATIA
5472,B E ,Mechanical,MITAOE,"CAD,CAM"
5473,B E ,Mechanical,MITCOE,"CAD,CAM"
5474,B E ,Mechanical,MITCOE,AUTOCAD
5475,B E ,Mechanical,MITAOE,"CAD,CAM"
5476,B E ,Mechanical,MITCOE,"CAD,CAM"
5477,B E ,Mechanical,MITAOE,AUTOCAD
5478,B E ,Mechanical,MITCOE,"ProE,CATIA"
5479,B E ,Mechanical,MITCOE,"ProE,CATIA"
5480,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
5481,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
5482,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
5483,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
5484,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
5485,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
5486,B E ,Mechanical,MITCOE,AUTOCAD
5487,B E ,Mechanical,MITCOE,"CAD,CAM"
5488,B E ,Mechanical,MITCOE,AUTOCAD
5489,B E ,Mechanical,MITCOE,"ProE,CATIA"
5490,B E ,Mechanical,MITCOE,"ProE,CATIA"
5491,B E ,Mechanical,MITCOE,"ProE,CATIA"
5492,B E ,Mechanical,MITAOE,"ProE,CATIA"
5493,B E ,Mechanical,MITCOE,"ProE,CATIA"
5494,B E ,Mechanical,MITCOE,"ProE,CATIA"
5495,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
5496,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
5497,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
5498,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
5499,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
5500,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
5501,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
5502,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
5503,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
5504,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
5505,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
5506,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
5507,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
5508,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
5509,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
5510,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
5511,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
5512,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
5513,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
5514,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
5515,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,JAVA"
5516,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5517,B E ,Electronics  Telecommunication Engineering,MITCOE,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
5518,B E ,Mechanical,MITAOE,CATIA
5519,B E ,Mechanical,MITCOE,CATIA
5520,B E ,Mechanical,MITCOE,CATIA
5521,B E ,Electronics  Telecommunication Engineering,MITCOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
5522,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
5523,B E ,Electronics  Telecommunication Engineering,MITCOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
5524,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, Cprogramming, Keil"
5525,B E ,Electronics  Telecommunication Engineering,MITAOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5526,B E ,Mechanical,MITAOE,CATIA
5527,B E ,Mechanical,MITCOE,CATIA
5528,B E ,Mechanical,MITCOE,CATIA
5529,B E ,Mechanical,MITAOE,"CAD,CAM"
5530,B E ,Mechanical,MITCOE,"CAD,CAM"
5531,B E ,Mechanical,MITCOE,AUTOCAD
5532,B E ,Mechanical,MITCOE,"CAD,CAM"
5533,B E ,Mechanical,MITAOE,AUTOCAD
5534,B E ,Mechanical,MITCOE,"CAD,CAM"
5535,B E ,Mechanical,MITAOE,"CAD,CAM"
5536,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,JAVA"
5537,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,JAVA"
5538,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,JAVA"
5539,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,PCB design"
5540,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,PCB design"
5541,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
5542,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,JAVA"
5543,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,JAVA"
5544,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,JAVA"
5545,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,PCB design"
5546,B E ,Mechanical,MITAOE,"ProE,CATIA"
5547,B E ,Mechanical,MITCOE,"ProE,CATIA"
5548,B E ,Mechanical,MITCOE,"ProE,CATIA"
5549,B E ,Mechanical,MITAOE,"ProE,CATIA"
5550,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
5551,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
5552,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
5553,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
5554,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
5555,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
5556,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,PCB design"
5557,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, C "
5558,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5559,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5560,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, C "
5561,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5562,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5563,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5564,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5565,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5566,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,PCB design"
5567,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,PCB design"
5568,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,PCB design"
5569,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5570,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5571,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5572,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5573,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5574,B E ,Electronics  Telecommunication Engineering,MITCOE,"EmbeddedC, MATLAB, C "
5575,B E ,Electronics  Telecommunication Engineering,MITCOE,"EmbeddedC, MATLAB, C "
5576,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, C "
5577,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5578,B E ,Electronics  Telecommunication Engineering,MITCOE,"EmbeddedC, MATLAB, C "
5579,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5580,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5581,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5582,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5583,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5584,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5585,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5586,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5587,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5588,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
5589,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EmbeddedC, MATLAB, C "
5590,B E ,Electronics  Telecommunication Engineering,MITAOE,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5591,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5592,B E ,Electronics  Telecommunication Engineering,MITAOE,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
5593,B E ,Electronics  Telecommunication Engineering,MITCOE,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
5594,B E ,Electronics  Telecommunication Engineering,MITCOE,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
